ID,Name,Age,Nationality,Overall,Club,Position,Club Logo,Value,Wage,Year,Value_spread,Wage_spread
193796,Ismael,20,Spain,61,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
200709,Iván Rubio,19,Spain,61,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
201990,Sabo,18,Spain,61,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
192784,Vicente Flor,22,Spain,61,Villarreal CF B,GK,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
200722,David Moreno,19,Spain,61,UD Almería,Midfield,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
198426,G. Castellani,22,Argentina,61,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
202273,Jairo Caballero,20,Spain,61,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
198706,Luis Alberto,17,Spain,61,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
201537,Raúl Rodríguez,22,Spain,61,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
199490,Joselu,19,Spain,61,Villarreal CF B,Forward,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
200517,Carles Planas,19,Spain,61,FC Barcelona B,Defense,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
199757,Xavi Annunziata,22,Spain,61,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
200538,L. Cadamuro,22,France,61,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
193152,Iago,22,Spain,61,Atlético Madrid,GK,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
193681,Tiago Dutra,19,Brazil,61,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
198852,Mandi,21,Spain,61,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
201416,Adrián Barba,21,Spain,61,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
200651,Jona,20,Spain,61,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
190435,Tomeu Nadal,21,Spain,61,RCD Mallorca,GK,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
198119,Lander Gabilondo,23,Spain,61,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
201977,Iker Rodellar,23,Spain,61,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
202493,Aleix,20,Spain,61,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
197892,Borja Navarro,20,Spain,60,Real Sporting de Gijón,Forward,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
201991,Morán,19,Spain,60,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
201996,Coli,22,Spain,60,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
201229,G. Etock,16,Cameroon,60,FC Barcelona B,Forward,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
199700,Ariday,21,Spain,60,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
199730,D. Moldovan,20,Romania,60,RCD Espanyol,GK,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
197940,David Añón,21,Spain,60,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
200503,Julián Luque,18,Spain,60,Racing Santander,Forward,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
200772,Mandalúniz,23,Spain,60,Real Sociedad,GK,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
190285,Gonzalo,20,Spain,60,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
190541,Miñano,23,Spain,60,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
193633,Savall,21,Spain,60,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
198251,Bedoya,24,Spain,60,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
197239,Lucas Porcar,20,Spain,60,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
200825,Javi Poves,23,Spain,60,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
202124,Ramón Arcas,19,Spain,60,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
199823,Campaña,17,Spain,60,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
202649,N. Diarra,23,Mali,60,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
184990,Antoñito,22,Spain,60,UD Almería,Forward,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
194996,Borja Bastón,17,Spain,60,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
190422,Gonzalo,22,Spain,60,Getafe CF,GK,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
200418,Carlos Rodríguez,21,Spain,60,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
199409,Deivid,21,Spain,60,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
191223,Chirri,20,Spain,60,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
198431,Jaime,22,Spain,59,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
195360,Álex Sánchez,21,Spain,59,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
193314,Aitor,19,Spain,59,Athletic Club de Bilbao,GK,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
198955,Juan Muñiz,18,Spain,59,Real Sporting de Gijón,Midfield,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
197934,Llorente,19,Spain,59,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
200502,Marc Martínez,20,Spain,59,Racing Santander,GK,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
199487,Álex Gálvez,21,Spain,59,Real Sporting de Gijón,Midfield,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
199488,Nico,19,Spain,59,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
192330,Pico,21,Spain,59,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
199247,Álex Fernández,17,Spain,59,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
190555,Mossa,21,Spain,59,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
198240,Raul,21,Spain,59,Deportivo de La Coruña,Defense,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
194934,Dani Jiménez,20,Spain,59,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
200823,José Cruz,21,Spain,59,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
146574,Samu,24,Spain,59,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
198300,Mikel Santamaría,22,Spain,59,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
198062,Atienza,20,Spain,59,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
198063,Onwu,22,Spain,59,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
185015,Velayos,23,Spain,59,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
201151,Orbegozo,21,Spain,59,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
201152,Txomin Barcina,19,Spain,59,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
200131,M. Sepúlveda,20,Argentina,59,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
200679,Yeray,18,Spain,59,RCD Mallorca,GK,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
202494,Jaume,18,Spain,59,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
192785,Ángel Ortega,20,Spain,58,Villarreal CF B,Defense,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
199713,Marcos Pérez,20,Spain,58,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
202529,Víctor Álvarez,17,Spain,58,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
198443,Mono,21,Spain,58,Levante UD,Forward,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
197935,Fofo,20,Spain,58,Villarreal CF B,Forward,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
200504,Pau Alberti,19,Spain,58,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
198474,Guitián,19,Spain,58,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
201295,Molina,18,Spain,58,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
201062,J. Pastor,17,Venezuela,58,Hércules CF,Midfield,https://cdn.sofifa.org/teams/2/light/100879.png,0,0,2011,0,0
199804,Dalmau,18,Spain,58,FC Barcelona B,Defense,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
200330,Diego Rivas,24,Spain,58,Deportivo de La Coruña,GK,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
202379,J. Zongo,17,Burkina Faso,58,UD Almería,Forward,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
199829,Timor,21,Spain,58,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
189592,P. Strasser,19,Austria,58,UD Almería,GK,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
194200,Trujillo,22,Spain,58,UD Almería,Defense,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
201385,Alain Eizmendi,20,Spain,58,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
183981,B. Gomis,22,France,58,UD Almería,Midfield,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
198064,Ekhi,20,Spain,58,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
194224,Pedro Orfila,22,Spain,58,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
201398,A. Ella,17,Cameroon,58,FC Barcelona B,Forward,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
201910,Guiller,18,Spain,58,Real Sporting de Gijón,Forward,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
201146,Errasti,22,Spain,58,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
198872,Cala,20,Spain,58,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
202716,Abdón,17,Spain,58,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
199687,Adrian Lois,21,Spain,57,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
201226,Diego Jiménez,18,Spain,57,Villarreal CF B,Defense,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
201482,Julián,19,Spain,57,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
199437,Saúl,20,Spain,57,Valencia CF,GK,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
200491,Higón,19,Spain,57,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
200493,Jalid,19,Spain,57,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
199736,Canal,18,Spain,57,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
200294,Edu García,20,Spain,57,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
200056,José Ramón,18,Spain,57,UD Almería,Forward,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
192376,Álvaro,21,Spain,57,UD Almería,GK,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
202629,Iván Aguilar,19,Spain,57,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
201355,Bardolet,18,Spain,57,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
201360,Ramón,21,Spain,57,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
202648,Sergi Darder,16,Spain,57,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
190361,Toño,23,Spain,57,Real Sociedad,GK,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
199583,S. Okoro,17,Nigeria,57,UD Almería,Forward,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
201382,Alberto Delgado,19,Spain,57,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
198065,Eslava,19,Spain,57,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
198839,Fran Grima,23,Spain,57,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
201401,Edu Campabadal,17,Spain,57,FC Barcelona B,Defense,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
195002,Raúl,23,Spain,57,Real Sporting de Gijón,GK,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
201149,Álex Pérez,18,Spain,57,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
202476,Javi Espinosa,17,Spain,57,FC Barcelona B,Midfield,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
201969,O. Jarju,19,Gambia,57,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
200710,Jorge,22,Spain,56,Villarreal CF B,GK,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
201261,C. Took,17,Cameroon,56,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
199731,Jordi Masó,17,Spain,56,FC Barcelona B,Midfield,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
201286,Juanfri,20,Spain,56,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
202360,Carlos Madeira,19,Spain,56,Racing Santander,Forward,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
201854,Garabato,21,Spain,56,Levante UD,GK,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
189576,Ramalho,17,Spain,56,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
201372,Jiménez,22,Spain,56,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
200624,P. Nägele,20,Germany,56,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
198582,Joselu,19,Spain,56,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
201413,Maestre,19,Spain,56,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
197067,Jurado,20,Spain,56,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
199635,Mariano Sanz,20,Spain,56,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2011,0,0
202470,M. N'Doye,18,Senegal,56,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
199686,G. Saunders,21,England,55,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
201227,Torres,19,Spain,55,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
201505,David López,20,Spain,55,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
199545,Galindo,26,Spain,55,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2011,0,0
198023,Ximo,20,Spain,55,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
201379,Samu,20,Spain,55,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
198615,José,20,Spain,55,Real Zaragoza,Defense,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
200934,Roberto Cano,19,Spain,55,Racing Santander,Forward,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
201225,Carlos,17,Spain,54,FC Barcelona B,GK,https://cdn.sofifa.org/teams/2/light/110704.png,0,0,2011,0,0
198451,Dani Rodriguez,22,Spain,54,Deportivo de La Coruña,Midfield,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
201023,Vicente Mira,18,Spain,54,Hércules CF,GK,https://cdn.sofifa.org/teams/2/light/100879.png,0,0,2011,0,0
199491,Fran García,17,Spain,54,Villarreal CF B,Defense,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2011,0,0
201381,Javi Martínez,20,Spain,54,Racing Santander,Forward,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
201412,Oriol Ricarte,21,Spain,54,Real Zaragoza,Defense,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
201045,Matute,20,Spain,53,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2011,0,0
201402,W. Yemba,18,Spain,53,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
193794,Etxaniz,19,Spain,52,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
158023,L. Messi,24,Argentina,94,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
20801,Cristiano Ronaldo,26,Portugal,92,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
10535,Xavi,31,Spain,91,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
41,Iniesta,27,Spain,91,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
162895,Cesc Fàbregas,24,Spain,89,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
5479,Casillas,30,Spain,89,Real Madrid,GK,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
152729,Piqué,24,Spain,88,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
155862,Sergio Ramos,25,Spain,87,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
113422,David Villa,29,Spain,87,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
176635,M. Özil,22,Germany,86,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
165153,K. Benzema,23,France,86,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
146530,Dani Alves,28,Brazil,86,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
45197,Xabi Alonso,29,Spain,86,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
13038,Puyol,33,Spain,86,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
189511,Sergio Busquets,22,Spain,85,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
184941,A. Sánchez,22,Chile,85,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
183898,A. Di María,23,Argentina,85,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
167664,G. Higuaín,23,Argentina,85,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
167397,Falcao,25,Colombia,85,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
142754,J. Mascherano,27,Argentina,85,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
138449,Kaká,29,Brazil,85,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
120533,Pepe,28,Portugal,85,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
106573,Victor Valdés,29,Spain,85,FC Barcelona,GK,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
189505,Pedro,23,Spain,84,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
162409,G. Rossi,24,Italy,84,Villarreal CF,Forward,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
146758,Soldado,26,Spain,84,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
146562,Santi Cazorla,26,Spain,84,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
146536,Jesús Navas,25,Spain,84,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
146748,Diego López,29,Spain,83,Villarreal CF,GK,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
143745,A. Turan,24,Turkey,83,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
136138,Diego,26,Brazil,83,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2012,0,0
135567,Nilmar,26,Brazil,83,Villarreal CF,Forward,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
183280,A. Rami,25,France,82,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
179846,S. Khedira,24,Germany,82,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
177610,Javi Martinez,22,Spain,82,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
176676,Marcelo,23,Brazil,82,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
170797,N. Şahin,22,Turkey,82,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
162131,Fernando Llorente,26,Spain,82,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
161956,Borja Valero,26,Spain,82,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
112253,J. Toulalan,27,France,82,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
171688,Fábio Coentrão,23,Portugal,81,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
163711,L. Diarra,26,France,81,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
158372,I. Afellay,25,Netherlands,81,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
157481,Raúl Albiol,25,Spain,81,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
146439,Negredo,25,Spain,81,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2012,0,0
141645,E. Abidal,31,France,81,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
114764,Iraizoz,30,Spain,81,Athletic Club de Bilbao,GK,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
3622,Ricardo Carvalho,33,Portugal,81,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
189575,Muniaín,18,Spain,80,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
185020,José Callejón,24,Spain,80,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
184120,Bruno,27,Spain,80,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2012,0,0
178562,E. Banega,23,Argentina,80,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
176769,Jonas,27,Brazil,80,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
165580,Diego Alves,26,Brazil,80,Valencia CF,GK,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
162123,Amorebieta,26,Venezuela,80,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2012,0,0
146741,Arbeloa,28,Spain,80,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2012,0,0
111661,C. Kameni,27,Cameroon,80,Málaga CF,GK,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
45186,Joaquín,29,Spain,80,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2012,0,0
12259,S. Keita,31,Mali,80,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
193469,Víctor Ruíz,22,Spain,79,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
189690,Guaita,24,Spain,79,Valencia CF,GK,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
189509,Thiago,20,Spain,79,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2012,0,0
188791,A. Costa,26,Argentina,79,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2012,0,0
